transactionId,requestId,orderId,customerId,flashItemId,quantity,mechanism,threadName,startTime,endTime,success,errorMessage
TXN-NO_LOCK-00091,REQ-SIM-00091,SIM-NO_LOCK-00091,CUS-00091,FSI-00167,1,NO_LOCK,pool-1-thread-91,3824672443500,3825518348200,true,
TXN-NO_LOCK-00978,REQ-SIM-00978,SIM-NO_LOCK-00978,CUS-00978,FSI-00167,1,NO_LOCK,pool-1-thread-978,3824698807200,3825518383600,true,
TXN-NO_LOCK-00004,REQ-SIM-00004,SIM-NO_LOCK-00004,CUS-00004,FSI-00167,1,NO_LOCK,pool-1-thread-4,3824668811600,3825518460500,true,
TXN-NO_LOCK-00141,REQ-SIM-00141,SIM-NO_LOCK-00141,CUS-00141,FSI-00167,1,NO_LOCK,pool-1-thread-141,3824674067200,3825518534100,true,
TXN-NO_LOCK-00070,REQ-SIM-00070,SIM-NO_LOCK-00070,CUS-00070,FSI-00167,1,NO_LOCK,pool-1-thread-70,3824670944200,3825518673000,true,
TXN-NO_LOCK-00108,REQ-SIM-00108,SIM-NO_LOCK-00108,CUS-00108,FSI-00167,1,NO_LOCK,pool-1-thread-108,3824673189500,3825518648300,true,
TXN-NO_LOCK-00099,REQ-SIM-00099,SIM-NO_LOCK-00099,CUS-00099,FSI-00167,1,NO_LOCK,pool-1-thread-99,3824672815000,3825518811200,true,
TXN-NO_LOCK-00151,REQ-SIM-00151,SIM-NO_LOCK-00151,CUS-00151,FSI-00167,1,NO_LOCK,pool-1-thread-151,3824674348600,3825518857500,true,
TXN-NO_LOCK-00122,REQ-SIM-00122,SIM-NO_LOCK-00122,CUS-00122,FSI-00167,1,NO_LOCK,pool-1-thread-122,3824673552700,3825518909500,true,
TXN-NO_LOCK-00011,REQ-SIM-00011,SIM-NO_LOCK-00011,CUS-00011,FSI-00167,1,NO_LOCK,pool-1-thread-11,3824668988800,3825518891500,true,
TXN-NO_LOCK-00865,REQ-SIM-00865,SIM-NO_LOCK-00865,CUS-00865,FSI-00167,1,NO_LOCK,pool-1-thread-865,3824692611100,3825519016800,true,
TXN-NO_LOCK-00241,REQ-SIM-00241,SIM-NO_LOCK-00241,CUS-00241,FSI-00167,1,NO_LOCK,pool-1-thread-241,3824676787800,3825519038100,true,
TXN-NO_LOCK-00180,REQ-SIM-00180,SIM-NO_LOCK-00180,CUS-00180,FSI-00167,1,NO_LOCK,pool-1-thread-180,3824675271300,3825519095400,true,
TXN-NO_LOCK-00726,REQ-SIM-00726,SIM-NO_LOCK-00726,CUS-00726,FSI-00167,1,NO_LOCK,pool-1-thread-726,3824691439300,3825519101900,true,
TXN-NO_LOCK-00145,REQ-SIM-00145,SIM-NO_LOCK-00145,CUS-00145,FSI-00167,1,NO_LOCK,pool-1-thread-145,3824674129700,3825518787300,true,
TXN-NO_LOCK-00414,REQ-SIM-00414,SIM-NO_LOCK-00414,CUS-00414,FSI-00167,1,NO_LOCK,pool-1-thread-414,3824681674100,3825519246800,true,
TXN-NO_LOCK-00133,REQ-SIM-00133,SIM-NO_LOCK-00133,CUS-00133,FSI-00167,1,NO_LOCK,pool-1-thread-133,3824673830600,3825519322500,true,
TXN-NO_LOCK-00003,REQ-SIM-00003,SIM-NO_LOCK-00003,CUS-00003,FSI-00167,1,NO_LOCK,pool-1-thread-3,3824668789600,3825519348200,true,
TXN-NO_LOCK-00895,REQ-SIM-00895,SIM-NO_LOCK-00895,CUS-00895,FSI-00167,1,NO_LOCK,pool-1-thread-895,3824698357900,3825519400300,true,
TXN-NO_LOCK-00117,REQ-SIM-00117,SIM-NO_LOCK-00117,CUS-00117,FSI-00167,1,NO_LOCK,pool-1-thread-117,3824673440700,3825519435200,true,
TXN-NO_LOCK-00174,REQ-SIM-00174,SIM-NO_LOCK-00174,CUS-00174,FSI-00167,1,NO_LOCK,pool-1-thread-174,3824675091800,3825519524100,true,
TXN-NO_LOCK-00204,REQ-SIM-00204,SIM-NO_LOCK-00204,CUS-00204,FSI-00167,1,NO_LOCK,pool-1-thread-204,3824675896400,3825519591600,true,
TXN-NO_LOCK-00971,REQ-SIM-00971,SIM-NO_LOCK-00971,CUS-00971,FSI-00167,1,NO_LOCK,pool-1-thread-971,3824696897800,3825519629600,true,
TXN-NO_LOCK-00104,REQ-SIM-00104,SIM-NO_LOCK-00104,CUS-00104,FSI-00167,1,NO_LOCK,pool-1-thread-104,3824673026000,3825519697800,true,
TXN-NO_LOCK-00047,REQ-SIM-00047,SIM-NO_LOCK-00047,CUS-00047,FSI-00167,1,NO_LOCK,pool-1-thread-47,3824669580700,3825519590700,true,
TXN-NO_LOCK-00968,REQ-SIM-00968,SIM-NO_LOCK-00968,CUS-00968,FSI-00167,1,NO_LOCK,pool-1-thread-968,3824698600500,3825519770600,true,
TXN-NO_LOCK-00124,REQ-SIM-00124,SIM-NO_LOCK-00124,CUS-00124,FSI-00167,1,NO_LOCK,pool-1-thread-124,3824673611700,3825519782700,true,
TXN-NO_LOCK-00989,REQ-SIM-00989,SIM-NO_LOCK-00989,CUS-00989,FSI-00167,1,NO_LOCK,pool-1-thread-989,3824699091500,3825519886700,true,
TXN-NO_LOCK-00092,REQ-SIM-00092,SIM-NO_LOCK-00092,CUS-00092,FSI-00167,1,NO_LOCK,pool-1-thread-92,3824672449200,3825519943300,true,
TXN-NO_LOCK-00221,REQ-SIM-00221,SIM-NO_LOCK-00221,CUS-00221,FSI-00167,1,NO_LOCK,pool-1-thread-221,3824676251300,3825519982200,true,
TXN-NO_LOCK-00484,REQ-SIM-00484,SIM-NO_LOCK-00484,CUS-00484,FSI-00167,1,NO_LOCK,pool-1-thread-484,3824683668800,3825519917100,true,
TXN-NO_LOCK-00299,REQ-SIM-00299,SIM-NO_LOCK-00299,CUS-00299,FSI-00167,1,NO_LOCK,pool-1-thread-299,3824678190500,3825520164200,true,
TXN-NO_LOCK-00235,REQ-SIM-00235,SIM-NO_LOCK-00235,CUS-00235,FSI-00167,1,NO_LOCK,pool-1-thread-235,3824676609200,3825520182000,true,
TXN-NO_LOCK-00973,REQ-SIM-00973,SIM-NO_LOCK-00973,CUS-00973,FSI-00167,1,NO_LOCK,pool-1-thread-973,3824698689900,3825520169700,true,
TXN-NO_LOCK-00125,REQ-SIM-00125,SIM-NO_LOCK-00125,CUS-00125,FSI-00167,1,NO_LOCK,pool-1-thread-125,3824673627300,3825520255600,true,
TXN-NO_LOCK-00219,REQ-SIM-00219,SIM-NO_LOCK-00219,CUS-00219,FSI-00167,1,NO_LOCK,pool-1-thread-219,3824676191600,3825520397700,true,
TXN-NO_LOCK-00678,REQ-SIM-00678,SIM-NO_LOCK-00678,CUS-00678,FSI-00167,1,NO_LOCK,pool-1-thread-678,3824689990400,3825520412600,true,
TXN-NO_LOCK-00289,REQ-SIM-00289,SIM-NO_LOCK-00289,CUS-00289,FSI-00167,1,NO_LOCK,pool-1-thread-289,3824677921700,3825520429300,true,
TXN-NO_LOCK-00189,REQ-SIM-00189,SIM-NO_LOCK-00189,CUS-00189,FSI-00167,1,NO_LOCK,pool-1-thread-189,3824675517300,3825520487200,true,
TXN-NO_LOCK-00161,REQ-SIM-00161,SIM-NO_LOCK-00161,CUS-00161,FSI-00167,1,NO_LOCK,pool-1-thread-161,3824674657300,3825520521900,true,
TXN-NO_LOCK-00991,REQ-SIM-00991,SIM-NO_LOCK-00991,CUS-00991,FSI-00167,1,NO_LOCK,pool-1-thread-991,3824699118500,3825520568100,true,
TXN-NO_LOCK-00012,REQ-SIM-00012,SIM-NO_LOCK-00012,CUS-00012,FSI-00167,1,NO_LOCK,pool-1-thread-12,3824669004500,3825520624000,true,
TXN-NO_LOCK-00733,REQ-SIM-00733,SIM-NO_LOCK-00733,CUS-00733,FSI-00167,1,NO_LOCK,pool-1-thread-733,3824691708500,3825520447000,true,
TXN-NO_LOCK-00121,REQ-SIM-00121,SIM-NO_LOCK-00121,CUS-00121,FSI-00167,1,NO_LOCK,pool-1-thread-121,3824673515600,3825520662200,true,
TXN-NO_LOCK-00964,REQ-SIM-00964,SIM-NO_LOCK-00964,CUS-00964,FSI-00167,1,NO_LOCK,pool-1-thread-964,3824698444400,3825520727800,true,
TXN-NO_LOCK-00708,REQ-SIM-00708,SIM-NO_LOCK-00708,CUS-00708,FSI-00167,1,NO_LOCK,pool-1-thread-708,3824690928100,3825520769800,true,
TXN-NO_LOCK-00165,REQ-SIM-00165,SIM-NO_LOCK-00165,CUS-00165,FSI-00167,1,NO_LOCK,pool-1-thread-165,3824674770900,3825520810200,true,
TXN-NO_LOCK-00550,REQ-SIM-00550,SIM-NO_LOCK-00550,CUS-00550,FSI-00167,1,NO_LOCK,pool-1-thread-550,3824685772400,3825520861500,true,
TXN-NO_LOCK-00127,REQ-SIM-00127,SIM-NO_LOCK-00127,CUS-00127,FSI-00167,1,NO_LOCK,pool-1-thread-127,3824673723900,3825520920000,true,
TXN-NO_LOCK-00194,REQ-SIM-00194,SIM-NO_LOCK-00194,CUS-00194,FSI-00167,1,NO_LOCK,pool-1-thread-194,3824675672200,3825520944600,true,
TXN-NO_LOCK-00016,REQ-SIM-00016,SIM-NO_LOCK-00016,CUS-00016,FSI-00167,1,NO_LOCK,pool-1-thread-16,3824669070600,3825520998700,true,
TXN-NO_LOCK-00154,REQ-SIM-00154,SIM-NO_LOCK-00154,CUS-00154,FSI-00167,1,NO_LOCK,pool-1-thread-154,3824674416000,3825521045600,true,
TXN-NO_LOCK-00261,REQ-SIM-00261,SIM-NO_LOCK-00261,CUS-00261,FSI-00167,1,NO_LOCK,pool-1-thread-261,3824677309200,3825521096200,true,
TXN-NO_LOCK-00106,REQ-SIM-00106,SIM-NO_LOCK-00106,CUS-00106,FSI-00167,1,NO_LOCK,pool-1-thread-106,3824673134100,3825521131200,true,
TXN-NO_LOCK-00147,REQ-SIM-00147,SIM-NO_LOCK-00147,CUS-00147,FSI-00167,1,NO_LOCK,pool-1-thread-147,3824674171400,3825521209400,true,
TXN-NO_LOCK-00064,REQ-SIM-00064,SIM-NO_LOCK-00064,CUS-00064,FSI-00167,1,NO_LOCK,pool-1-thread-64,3824670026200,3825521247100,true,
TXN-NO_LOCK-00178,REQ-SIM-00178,SIM-NO_LOCK-00178,CUS-00178,FSI-00167,1,NO_LOCK,pool-1-thread-178,3824675199200,3825521346100,true,
TXN-NO_LOCK-00163,REQ-SIM-00163,SIM-NO_LOCK-00163,CUS-00163,FSI-00167,1,NO_LOCK,pool-1-thread-163,3824674687400,3825521406600,true,
TXN-NO_LOCK-00213,REQ-SIM-00213,SIM-NO_LOCK-00213,CUS-00213,FSI-00167,1,NO_LOCK,pool-1-thread-213,3824676082400,3825521412700,true,
TXN-NO_LOCK-00118,REQ-SIM-00118,SIM-NO_LOCK-00118,CUS-00118,FSI-00167,1,NO_LOCK,pool-1-thread-118,3824673464600,3825521460600,true,
TXN-NO_LOCK-00195,REQ-SIM-00195,SIM-NO_LOCK-00195,CUS-00195,FSI-00167,1,NO_LOCK,pool-1-thread-195,3824675704400,3825521540600,true,
TXN-NO_LOCK-00250,REQ-SIM-00250,SIM-NO_LOCK-00250,CUS-00250,FSI-00167,1,NO_LOCK,pool-1-thread-250,3824677014900,3825521578200,true,
TXN-NO_LOCK-00148,REQ-SIM-00148,SIM-NO_LOCK-00148,CUS-00148,FSI-00167,1,NO_LOCK,pool-1-thread-148,3824674207100,3825521703800,true,
TXN-NO_LOCK-00300,REQ-SIM-00300,SIM-NO_LOCK-00300,CUS-00300,FSI-00167,1,NO_LOCK,pool-1-thread-300,3824678243000,3825521722100,true,
TXN-NO_LOCK-00229,REQ-SIM-00229,SIM-NO_LOCK-00229,CUS-00229,FSI-00167,1,NO_LOCK,pool-1-thread-229,3824676483900,3825521729700,true,
TXN-NO_LOCK-00681,REQ-SIM-00681,SIM-NO_LOCK-00681,CUS-00681,FSI-00167,1,NO_LOCK,pool-1-thread-681,3824692468100,3825521793000,true,
TXN-NO_LOCK-00346,REQ-SIM-00346,SIM-NO_LOCK-00346,CUS-00346,FSI-00167,1,NO_LOCK,pool-1-thread-346,3824679467200,3825521829900,true,
TXN-NO_LOCK-00137,REQ-SIM-00137,SIM-NO_LOCK-00137,CUS-00137,FSI-00167,1,NO_LOCK,pool-1-thread-137,3824673956800,3825521908800,true,
TXN-NO_LOCK-00340,REQ-SIM-00340,SIM-NO_LOCK-00340,CUS-00340,FSI-00167,1,NO_LOCK,pool-1-thread-340,3824679209700,3825521945000,true,
TXN-NO_LOCK-00139,REQ-SIM-00139,SIM-NO_LOCK-00139,CUS-00139,FSI-00167,1,NO_LOCK,pool-1-thread-139,3824673997700,3825522037600,true,
TXN-NO_LOCK-00186,REQ-SIM-00186,SIM-NO_LOCK-00186,CUS-00186,FSI-00167,1,NO_LOCK,pool-1-thread-186,3824675458000,3825522036600,true,
TXN-NO_LOCK-00105,REQ-SIM-00105,SIM-NO_LOCK-00105,CUS-00105,FSI-00167,1,NO_LOCK,pool-1-thread-105,3824673062300,3825522161000,true,
TXN-NO_LOCK-00281,REQ-SIM-00281,SIM-NO_LOCK-00281,CUS-00281,FSI-00167,1,NO_LOCK,pool-1-thread-281,3824677763200,3825522229900,true,
TXN-NO_LOCK-00322,REQ-SIM-00322,SIM-NO_LOCK-00322,CUS-00322,FSI-00167,1,NO_LOCK,pool-1-thread-322,3824678772000,3825522260400,true,
TXN-NO_LOCK-00274,REQ-SIM-00274,SIM-NO_LOCK-00274,CUS-00274,FSI-00167,1,NO_LOCK,pool-1-thread-274,3824677581400,3825522255500,true,
TXN-NO_LOCK-00310,REQ-SIM-00310,SIM-NO_LOCK-00310,CUS-00310,FSI-00167,1,NO_LOCK,pool-1-thread-310,3824678476000,3825522303600,true,
TXN-NO_LOCK-00120,REQ-SIM-00120,SIM-NO_LOCK-00120,CUS-00120,FSI-00167,1,NO_LOCK,pool-1-thread-120,3824673498100,3825522366900,true,
TXN-NO_LOCK-00041,REQ-SIM-00041,SIM-NO_LOCK-00041,CUS-00041,FSI-00167,1,NO_LOCK,pool-1-thread-41,3824669474000,3825522412500,true,
TXN-NO_LOCK-00684,REQ-SIM-00684,SIM-NO_LOCK-00684,CUS-00684,FSI-00167,1,NO_LOCK,pool-1-thread-684,3824690203700,3825522484200,true,
TXN-NO_LOCK-00714,REQ-SIM-00714,SIM-NO_LOCK-00714,CUS-00714,FSI-00167,1,NO_LOCK,pool-1-thread-714,3824691148600,3825522505300,true,
TXN-NO_LOCK-00013,REQ-SIM-00013,SIM-NO_LOCK-00013,CUS-00013,FSI-00167,1,NO_LOCK,pool-1-thread-13,3824669025000,3825522580000,true,
TXN-NO_LOCK-00079,REQ-SIM-00079,SIM-NO_LOCK-00079,CUS-00079,FSI-00167,1,NO_LOCK,pool-1-thread-79,3824671873100,3825522604300,true,
TXN-NO_LOCK-00685,REQ-SIM-00685,SIM-NO_LOCK-00685,CUS-00685,FSI-00167,1,NO_LOCK,pool-1-thread-685,3824690267500,3825522668600,true,
TXN-NO_LOCK-00078,REQ-SIM-00078,SIM-NO_LOCK-00078,CUS-00078,FSI-00167,1,NO_LOCK,pool-1-thread-78,3824671827000,3825522723500,true,
TXN-NO_LOCK-00251,REQ-SIM-00251,SIM-NO_LOCK-00251,CUS-00251,FSI-00167,1,NO_LOCK,pool-1-thread-251,3824677080300,3825522757800,true,
TXN-NO_LOCK-00259,REQ-SIM-00259,SIM-NO_LOCK-00259,CUS-00259,FSI-00167,1,NO_LOCK,pool-1-thread-259,3824677245600,3825523000800,true,
TXN-NO_LOCK-00266,REQ-SIM-00266,SIM-NO_LOCK-00266,CUS-00266,FSI-00167,1,NO_LOCK,pool-1-thread-266,3824677441100,3825523032400,true,
TXN-NO_LOCK-00173,REQ-SIM-00173,SIM-NO_LOCK-00173,CUS-00173,FSI-00167,1,NO_LOCK,pool-1-thread-173,3824675073600,3825522939900,true,
TXN-NO_LOCK-00119,REQ-SIM-00119,SIM-NO_LOCK-00119,CUS-00119,FSI-00167,1,NO_LOCK,pool-1-thread-119,3824673477300,3825523115700,true,
TXN-NO_LOCK-00365,REQ-SIM-00365,SIM-NO_LOCK-00365,CUS-00365,FSI-00167,1,NO_LOCK,pool-1-thread-365,3824679981400,3825523205000,true,
TXN-NO_LOCK-00035,REQ-SIM-00035,SIM-NO_LOCK-00035,CUS-00035,FSI-00167,1,NO_LOCK,pool-1-thread-35,3824669360300,3825523430300,true,
TXN-NO_LOCK-00203,REQ-SIM-00203,SIM-NO_LOCK-00203,CUS-00203,FSI-00167,1,NO_LOCK,pool-1-thread-203,3824675879900,3825523486700,true,
TXN-NO_LOCK-00245,REQ-SIM-00245,SIM-NO_LOCK-00245,CUS-00245,FSI-00167,1,NO_LOCK,pool-1-thread-245,3824676904100,3825523580500,true,
TXN-NO_LOCK-00207,REQ-SIM-00207,SIM-NO_LOCK-00207,CUS-00207,FSI-00167,1,NO_LOCK,pool-1-thread-207,3824675959600,3825523628800,true,
TXN-NO_LOCK-00257,REQ-SIM-00257,SIM-NO_LOCK-00257,CUS-00257,FSI-00167,1,NO_LOCK,pool-1-thread-257,3824677212000,3825523672000,true,
TXN-NO_LOCK-00017,REQ-SIM-00017,SIM-NO_LOCK-00017,CUS-00017,FSI-00167,1,NO_LOCK,pool-1-thread-17,3824669094700,3825523766700,true,
TXN-NO_LOCK-00026,REQ-SIM-00026,SIM-NO_LOCK-00026,CUS-00026,FSI-00167,1,NO_LOCK,pool-1-thread-26,3824669239600,3825523833300,true,
TXN-NO_LOCK-00155,REQ-SIM-00155,SIM-NO_LOCK-00155,CUS-00155,FSI-00167,1,NO_LOCK,pool-1-thread-155,3824674480000,3825523868500,true,
TXN-NO_LOCK-00164,REQ-SIM-00164,SIM-NO_LOCK-00164,CUS-00164,FSI-00167,1,NO_LOCK,pool-1-thread-164,3824674705900,3825523942600,true,
TXN-NO_LOCK-00218,REQ-SIM-00218,SIM-NO_LOCK-00218,CUS-00218,FSI-00167,1,NO_LOCK,pool-1-thread-218,3824676178500,3825523983200,true,
TXN-NO_LOCK-00230,REQ-SIM-00230,SIM-NO_LOCK-00230,CUS-00230,FSI-00167,1,NO_LOCK,pool-1-thread-230,3824676511100,3825523896800,true,
TXN-NO_LOCK-00976,REQ-SIM-00976,SIM-NO_LOCK-00976,CUS-00976,FSI-00167,1,NO_LOCK,pool-1-thread-976,3824698720700,3825524024800,true,
TXN-NO_LOCK-00071,REQ-SIM-00071,SIM-NO_LOCK-00071,CUS-00071,FSI-00167,1,NO_LOCK,pool-1-thread-71,3824670965000,3825523848200,true,
TXN-NO_LOCK-00143,REQ-SIM-00143,SIM-NO_LOCK-00143,CUS-00143,FSI-00167,1,NO_LOCK,pool-1-thread-143,3824674099500,3825524112600,true,
TXN-NO_LOCK-00980,REQ-SIM-00980,SIM-NO_LOCK-00980,CUS-00980,FSI-00167,1,NO_LOCK,pool-1-thread-980,3824698911100,3825524163400,true,
TXN-NO_LOCK-00032,REQ-SIM-00032,SIM-NO_LOCK-00032,CUS-00032,FSI-00167,1,NO_LOCK,pool-1-thread-32,3824669322100,3825523761100,true,
TXN-NO_LOCK-00214,REQ-SIM-00214,SIM-NO_LOCK-00214,CUS-00214,FSI-00167,1,NO_LOCK,pool-1-thread-214,3824676102800,3825524203100,true,
TXN-NO_LOCK-00067,REQ-SIM-00067,SIM-NO_LOCK-00067,CUS-00067,FSI-00167,1,NO_LOCK,pool-1-thread-67,3824670622400,3825523257000,true,
TXN-NO_LOCK-00095,REQ-SIM-00095,SIM-NO_LOCK-00095,CUS-00095,FSI-00167,1,NO_LOCK,pool-1-thread-95,3824672735000,3825524270400,true,
TXN-NO_LOCK-00152,REQ-SIM-00152,SIM-NO_LOCK-00152,CUS-00152,FSI-00167,1,NO_LOCK,pool-1-thread-152,3824674372100,3825524400000,true,
TXN-NO_LOCK-00135,REQ-SIM-00135,SIM-NO_LOCK-00135,CUS-00135,FSI-00167,1,NO_LOCK,pool-1-thread-135,3824673889500,3825524489600,true,
TXN-NO_LOCK-00215,REQ-SIM-00215,SIM-NO_LOCK-00215,CUS-00215,FSI-00167,1,NO_LOCK,pool-1-thread-215,3824676118600,3825524561700,true,
TXN-NO_LOCK-00053,REQ-SIM-00053,SIM-NO_LOCK-00053,CUS-00053,FSI-00167,1,NO_LOCK,pool-1-thread-53,3824669667200,3825524601800,true,
